entity_type,dict_key,mention_count,row_count,sources,canonical_names
PN,{d}utu-na-ṣí-ir,1,1,lexicon; onomasticon,Šamaš-nāṣir
PN,e-nu-bé-lúm,1,1,lexicon,Ennam-Bēlu
PN,da-dí-im,1,1,lexicon; onomasticon,Dada; Dadā
PN,ku-da-nim,1,1,lexicon,Kudānu
PN,a-šur-dan-ma,1,1,lexicon; onomasticon,Aššur-dan; Aššur-dān
PN,ku-ku-zi-a,1,1,lexicon,Kukkuziā
PN,a-šùr-be-el-ša-du-e,1,1,lexicon,Aššur-bēl-šaduē
PN,pu-ta,1,1,onomasticon,Puta
PN,al-wa-na,1,1,lexicon; onomasticon,Alwana
PN,ha-pì-a-ah-šu,1,1,lexicon; onomasticon,Hapiahšu; Ḫapiaḫšu
PN,ha-pí-a-ah-šu,1,1,lexicon; onomasticon,Hapiahšu; Ḫapiaḫšu
PN,a-lá-bí-im,1,1,lexicon,Ali-abu
PN,a-mur-a-a,1,1,lexicon,Amurrā
PN,ku-za-zi-im,1,1,lexicon,Kuzāzu
PN,sú-ú-a-a,1,1,lexicon,Zuā
PN,ma-sà-a-a,1,1,lexicon; onomasticon,Maza; Mazā
PN,ú-ṣú-ur-pì-a-šùr,1,1,lexicon; onomasticon,Uṣur-pī-Aššur
PN,ha-ar-šu-um-nu-ma-an,1,1,lexicon; onomasticon,Haršunuman; Ḫaršunuman
PN,ki-da-ah-šu,1,1,lexicon; onomasticon,Kidahšu; Kidaḫšu
PN,puzur4-a-bi4-ih,1,1,lexicon; onomasticon,Puzur-Abih; Puzur-Abiḫ
PN,du10-ì-lí,1,1,lexicon; onomasticon,Ṭāb-ilī
PN,a-ba-ba-a-a-i,1,1,lexicon,Ababayai
PN,i-tur4-a-a,1,1,lexicon,Itūrā
PN,da-ni-a,1,1,lexicon; onomasticon,Dan-Ea; Dān-Ea
PN,a-šùr-ša-dí-dingir,1,1,lexicon; onomasticon,Aššur-šad-ilī
PN,lú-ùh-ra-ah-na,1,1,lexicon,Laḫraḫna
PN,kà-a-tí-im,1,1,lexicon,Qayyātu
PN,tù-ra-mì-il5-ma,1,1,lexicon; onomasticon,Tūram-ilī
PN,ša-ma,1,1,lexicon,Samā; Šamā
PN,la-ba-ar-ša,1,1,lexicon; onomasticon,Labarša
PN,lá-ba-ar-ša,1,1,lexicon; onomasticon,Labarša
PN,ha-da-ú-ni,1,1,lexicon,Ḫadauni
PN,ú-zu-ub-iš-ku-um,1,1,lexicon,Uṣup-išku
PN,ú-sà-ni-im,1,1,lexicon,Usānu
PN,en-na-ma-núm,1,1,lexicon,Ennamānu
PN,a-lá-hu-ma,1,1,lexicon,Ali-aḫu
PN,be-lí-du10,1,1,lexicon; onomasticon,Bēlī-ṭāb
PN,bé-lí-du10,1,1,lexicon; onomasticon,Bēlī-ṭāb
PN,ša-at-a-na-ma,1,1,lexicon,Šāt-Anna
PN,pá-ru-ur-tim,1,1,lexicon,Pārurtu
PN,ša-lim-wa-ar-dí-ma,1,1,lexicon; onomasticon,Šalim-wardī
PN,ha-ni-im,1,1,lexicon; onomasticon,Hanu; Ḫanu; Ḫānu
PN,šu-up-ip-ra,1,1,lexicon; onomasticon,Šuppibra
PN,ha-be,1,1,lexicon,Ḫapi
PN,za-ba,1,1,lexicon; onomasticon,Zaba
PN,kà-as-kà-nu-i-il5,1,1,lexicon; onomasticon,Kaskanuil
PN,pí-lá-ha-a-nim,1,1,lexicon,Pilaḫ-Anu
PN,ṣí-lu-uš-da-ga-an,1,1,lexicon; onomasticon,Ṣilluš-Dagān
PN,a-lá-ku,1,1,lexicon; onomasticon,Alaku
PN,ba-al-ṭù-a,1,1,lexicon; onomasticon,Balṭua
PN,a-la-ku,1,1,lexicon; onomasticon,Alaku
PN,ti-dí-i,1,1,lexicon; onomasticon,Titi
PN,hu-ra-ṣa-num,1,1,lexicon,Ḫuraṣānu
PN,ma-ta,1,1,lexicon,Madā
PN,a-šur-be-el-ša-du-i,1,1,lexicon,Aššur-bēl-šaduē
PN,a-na-a,1,1,lexicon,Anna
PN,be-lá-sú,1,1,lexicon; onomasticon,Belazu
PN,tù-ra-mì-li,1,1,lexicon; onomasticon,Tūram-ilī
PN,ma-ar-ša-na,1,1,lexicon; onomasticon,Maršana
PN,a-bu-silim-ma,1,1,lexicon,Abum-šali
PN,šu-pi-lu-li-a,1,1,lexicon; onomasticon,Šuppilulia
PN,šu-pí-lu-li-a,1,1,lexicon; onomasticon,Šuppilulia
PN,šu-pì-lu-li-a,1,1,lexicon; onomasticon,Šuppilulia
PN,ma-ru-ša-lá,1,1,lexicon; onomasticon,Marušala
PN,a-al-wa-na,1,1,lexicon; onomasticon,Alwana
PN,šu-hu-nim,1,1,lexicon,Šuḫinu
PN,na-áb-su-in,1,1,lexicon; onomasticon,Nabi-Suen
PN,da-da-ni,1,1,lexicon,Dadāniā
PN,sà-ah-ri-ì-lí,1,1,lexicon,Saḫri-ilī
PN,ku-ku-zi,1,1,lexicon; onomasticon,Kukuzi
PN,lá-li,1,1,lexicon; onomasticon,Lali
PN,la-lí,1,1,lexicon; onomasticon,Lali
PN,iṣ-mì-id-dingir,1,1,lexicon,Iṣmid-ilu
PN,a-hu-a-šu,1,1,lexicon,Aḫu-aḫšu
PN,ha-ta-a-ni,1,1,lexicon,Ḫadānu
PN,na-bi-zu,1,1,lexicon; onomasticon,Nabi-Suen
PN,a-šùr-gi-im-li,1,1,lexicon; onomasticon,Aššur-gimlī
PN,ha-la-bi-im,1,1,lexicon,Ḫalabu
PN,ha-ab-tù-ni-ìš,1,1,lexicon,Ḫabduniš
PN,bu-lá-li,1,1,lexicon; onomasticon,Bulali
PN,su-ku-ku,1,1,lexicon; onomasticon,Šukuku
PN,šu-hi-nim,1,1,lexicon,Šuḫinu
PN,i-dí-mar.tu,1,1,lexicon; onomasticon,Iddin-Amurru
PN,šu-da-gán,1,1,lexicon; onomasticon,Šu-Dagān
PN,i-li-li,1,1,lexicon; onomasticon,Ilili
PN,ú-zi-ni-im,1,1,lexicon,Uzinu
PN,a-šur-ni-iw-ri,1,1,lexicon; onomasticon,Aššur-nimrī
PN,ku-zi-la-nim,1,1,lexicon,Kuzilānu
PN,nu-ur-ištar,1,1,lexicon; onomasticon,Nūr-Ištar
PN,da-ak-ni-bi4-im,1,1,lexicon,Taqin-abu
PN,ma-nu-ki-e-lí-a,1,1,lexicon; onomasticon,Mannum-kī-ilia
PN,en-na-ni-im,1,1,lexicon,Ennānu
PN,a-ni-i-a-ni-ma,1,1,lexicon; onomasticon,Aniwani
PN,ik-ra-a,1,1,onomasticon,Ikraya
PN,sí-ha-ar-ì-lí,1,1,lexicon,Ṣaḫir-ilī
PN,en-num-a-šùr,1,1,lexicon; onomasticon,Ennam-Aššur
PN,e-lá-num,1,1,lexicon; onomasticon,Elanuma
PN,ša-ak-ri-ú-ma-an,1,1,lexicon; onomasticon,Šakriuman
PN,iš-ha-ra,1,1,lexicon,Išḫara
PN,be-lúm-ba-lim,1,1,lexicon; onomasticon,Belum-bani; Bēlum-bāni; Bēlum-bānī
PN,mu-ti-a-šùr,1,1,lexicon; onomasticon,Mūtī-Aššur
PN,mu-tí-a-šur,1,1,lexicon; onomasticon,Mūtī-Aššur
PN,wa-al-ha-áš-na,1,1,lexicon; onomasticon,Walhišna; Walḫišna
PN,a-hu-wa-qar-ma,1,1,lexicon; onomasticon,Ahu-waqar; Aḫu-waqar
PN,pá-ru-ur-tum-ma,1,1,lexicon,Pārurtu
PN,tal-wa-na,1,1,lexicon,Taluana
PN,ì-lí-re-i,1,1,lexicon; onomasticon,Ilī-rē'ī
PN,la-qé-eb,1,1,lexicon,Lā-qēpu
PN,puzur4-ba-ni-ni,1,1,lexicon; onomasticon,Puzur-pān-ili
PN,{d}iškur-pí-la-ah,1,1,lexicon; onomasticon,Adad-pilah; Adad-pilaḫ
PN,šé-ep-a-lim,1,1,lexicon,Šēp-āli
PN,nu-ri-i-li,1,1,lexicon; onomasticon,Nūr-ilī
PN,a-šur-eš-tí-kál,1,1,lexicon; onomasticon,Aššuriš-tikal
PN,ib-ni-sú-in,1,1,lexicon; onomasticon,Ibni-Suen
PN,a-šùr-eš-tí-kál,1,1,lexicon; onomasticon,Aššuriš-tikal
PN,sà-ah-ri-dingir,1,1,lexicon,Saḫri-ilī
PN,kur-ub-a-šùr,1,1,lexicon; onomasticon,Kurub-Aššur
PN,bé-li-a-ma,1,1,lexicon; onomasticon,Bēlia; Bēliā
PN,man-ša-du-e,1,1,lexicon; onomasticon,Puzur-Šadue; Puzur-šaduē
PN,e-na-na-ta-am,1,1,lexicon,Ennanātu
PN,a-bi4-a-ni-im,1,1,lexicon,Abī-Anu
PN,ma-la-ba,1,1,lexicon; onomasticon,Malaba
PN,{d}muš-mu-ta-bíl,1,1,lexicon,Niraḫ-muttabbil
PN,a-am-ku-wa,1,1,lexicon,Amkuwa
PN,ku-na-ni-li,1,1,onomasticon,Kunanili
PN,ša-hi-iš-nu-ma-an,1,1,lexicon; onomasticon,Šahišnuman; Šaḫišnuman
PN,iš-pu-nu-ma-an,1,1,lexicon; onomasticon,Išpunuman
PN,i-dí-a,1,1,lexicon; onomasticon,Idia
PN,ša-ha-ar-lí,1,1,lexicon; onomasticon,Šaharli; Šaḫarli
PN,sà-ha-ar-li,1,1,lexicon,Saḫri-ilī
PN,lá-dí-a-ma,1,1,lexicon; onomasticon,Ladia; Ladiā
PN,a-šùr-nim-ri-ma,1,1,lexicon; onomasticon,Aššur-nimrī
PN,ku-zi-lá-nim,1,1,lexicon,Kuzilānu
PN,{d}ištar-pí-lá-ah,1,1,lexicon; onomasticon,Ištar-pilah; Ištar-pilaḫ
PN,a-lu-lá-a-ma,1,1,lexicon,Alulā
PN,ba-ší-li,1,1,lexicon,Baši-ilu
PN,šu-ì-lí-a,1,1,lexicon; onomasticon,Šu-ilī
PN,bu-ra-li-im,1,1,lexicon; onomasticon,Būram-ilī
PN,ha-mì-za-nim,1,1,lexicon,Ḫamiṣānu
PN,ú-zu-a-ma,1,1,lexicon; onomasticon,Uzua
PN,i-zi-za-am-i-li,1,1,lexicon; onomasticon,Izizzam-ilī
PN,ú-kà-pì-na-hi,1,1,lexicon,Ukappin-aḫi
PN,šu-ku-tí-im,1,1,lexicon,Šukkatu
PN,a-šur-mu-ta-píl,1,1,lexicon,Aššur-muttabbil
PN,i-dí-a-bu-ma,1,1,lexicon,Iddin-abu
PN,sà-sà-a,1,1,lexicon; onomasticon,Zaza; Zazā
PN,kà-lu-a-ma,1,1,lexicon; onomasticon,Galua
PN,dí-li-a,1,1,lexicon; onomasticon,Daliā
PN,tù-ra-mì-il5,1,1,lexicon; onomasticon,Tūram-ilī
PN,ba-al-ṭù-um,1,1,lexicon,Balṭu
PN,e-ze-e,1,1,lexicon,Ezia
PN,ṣú-ba,1,1,lexicon; onomasticon,Zuba
PN,hu-ša-hi-im,1,1,lexicon,Ḫušaḫi
PN,tù-ma-na-a,1,1,lexicon; onomasticon,Tumana
PN,ke-na-ma,1,1,lexicon,Kēnā
PN,ma-ṣi-ì-lí,1,1,lexicon; onomasticon,Maṣi-ili; Maṣi-ilī
PN,i-li-a-ma,1,1,lexicon,Eliā
PN,a-ni-nu-um,1,1,lexicon; onomasticon,Anini
PN,dan-a-a,1,1,lexicon,Dānā
PN,en-na-su-in,1,1,lexicon,Ennam-Suen
PN,lugal-ki-in-ma,1,1,lexicon; onomasticon,Šarrum-kēn
PN,áš-du-na-kà,1,1,lexicon,Ašdu-nādā
PN,ka-ku-a,1,1,lexicon; onomasticon,Kakua
PN,na-ra-am-a-šùr,1,1,lexicon,Nar'am-Aššur
PN,šu-ku-bi-ma,1,1,lexicon,Šu-Kūbu
PN,tù-ra-mì-ili5-ma,1,1,lexicon; onomasticon,Tūram-ilī
PN,la-qé-pu-um-ma,1,1,lexicon,Lā-qēpu
PN,ha-dí-a-ni7,1,1,lexicon; onomasticon,Hadiani; Ḫadiani
PN,i-sí-hi-im,1,1,lexicon,Iziḫu
PN,du-ur-a-šur,1,1,lexicon; onomasticon,Tūr-Aššur
PN,a-bar-sí-sí-im,1,1,lexicon; onomasticon,Abarsisum; Abarzizum
PN,i-dí-ìr-ra,1,1,lexicon; onomasticon,Idari
PN,e-na-a-nim,1,1,lexicon,Ennānu
PN,puzur4-{d}mu,1,1,lexicon; onomasticon,Puzur-Nirah; Puzur-Niraḫ
PN,pu-ur-sí-sí-im,1,1,lexicon,Burzizi
PN,a-bu-sa-lim,1,1,lexicon,Abum-šali
PN,ṣé-eh-ri-lí,1,1,lexicon,Saḫri-ilī
PN,il5-me-ta-ku,1,1,lexicon; onomasticon,Ilī-wēdāku
PN,sig5-a-a,1,1,lexicon,Damqā
PN,a-ni-wa-a-ni-ma,1,1,lexicon; onomasticon,Aniwani
PN,i-šar-be-li,1,1,lexicon; onomasticon,Išar-bēlī; Išār-bēlī
PN,a-bi4-dingir,1,1,lexicon; onomasticon,Apili
PN,el-pì-dingir,1,1,lexicon,Alpum-ilī
PN,ha-zu-a-lá,1,1,lexicon,Ḫazualla
PN,ba-lu-ni,1,1,lexicon,Baluni
PN,pí-lá-ah-ša.ša,1,1,lexicon,Pilaḫ-šaduē
PN,na-ab-sú-in,1,1,lexicon; onomasticon,Nabi-Suen
PN,be-lu-dan,1,1,lexicon,Bēlu-dan
PN,e-dí-ší-in,1,1,lexicon,Edišin
PN,a-ba-a-a,1,1,onomasticon,Abāya
PN,e-ri-dingir,1,1,lexicon,Eri-ilu
PN,a-be-la,1,1,lexicon; onomasticon,Abela
PN,na-dí-bu-um,1,1,lexicon,Nadibu
PN,a-ka-bi,1,1,lexicon,Agabi
PN,i-nu-um-ištar,1,1,lexicon; onomasticon,Ennam-Ištar
PN,a-be-lá,1,1,lexicon; onomasticon,Abela
PN,ša-ru-ma-té-en,1,1,lexicon,Šarra-matēn
PN,ú-qú-ur,1,1,lexicon,Waqur
PN,šu-iš-ha-ra-ma,1,1,lexicon; onomasticon,Šu-Išhara; Šu-Išḫara
PN,ta-ta-ma,1,1,lexicon; onomasticon,Dada; Dadā
PN,du-du-na,1,1,lexicon; onomasticon,Duduna
PN,dingir-ma-a-šur,1,1,lexicon; onomasticon,Ilumma-Aššur
PN,dingir-i-dí,1,1,lexicon; onomasticon,Ilī-idī
PN,ki-il5-i-a,1,1,lexicon,Kiliā
PN,lá-ma-sà-tum-ma,1,1,lexicon,Lamassatu
PN,a-kà-zi,1,1,lexicon; onomasticon,Akazi
PN,a-bu-a-a,1,1,lexicon; onomasticon,Abua
PN,a-dí-da-a,1,1,lexicon; onomasticon,Adida
PN,a-zi-a,1,1,lexicon,Azia
PN,ištar-ra-bi4-a-at,1,1,lexicon; onomasticon,Ištar-rabiat
PN,e-la-a,1,1,lexicon,Elāya
PN,er-ra-ili5,1,1,lexicon; onomasticon,Erra-ilī
PN,id-na-a-ma,1,1,lexicon,Iddinā
PN,im-li-kà-a,1,1,lexicon,Imlikā
PN,i-dí-da-ga-an,1,1,lexicon; onomasticon,Iddin-Dagan; Iddin-Dagān; Iddin-Dāgan
PN,dingir-tap-pá-a,1,1,lexicon; onomasticon,Ilī-tappā
PN,i-di-sú-in,1,1,lexicon; onomasticon,Iddin-Suen
PN,lá-am-ni-a-nim,1,1,lexicon,Lamni-Anu
PN,e-lá-lí-ni-ú-ma-an,1,1,lexicon; onomasticon,Elaniuman
PN,e-nu-um-bé-lim,1,1,lexicon,Ennam-Bēlu
PN,hu-ša-li,1,1,lexicon; onomasticon,Hušali; Ḫušali
PN,dingir-pì-la-ah,1,1,lexicon; onomasticon,Ilī-pilah; Ilī-pilaḫ
PN,bu-šu-šu,1,1,lexicon; onomasticon,Bušušu
PN,bu-sú-sú,1,1,lexicon,Buzuzu
PN,i-dí-èr-ra,1,1,lexicon; onomasticon,Iddin-Erra
PN,qá-a-a-tim,1,1,lexicon,Qayyātu
PN,i-dí-ér-ra,1,1,lexicon; onomasticon,Iddin-Erra
PN,il5-tap-pá,1,1,lexicon; onomasticon,Ilī-tappā
PN,ì-lí-na,1,1,lexicon; onomasticon,Ilina
PN,i-a-an-tal-ga,1,1,lexicon,Iantalga
PN,bur-sú-en6,1,1,lexicon; onomasticon,Būr-Suen
PN,ì-lí-iš-ta-ki-il5,1,1,lexicon; onomasticon,Iliš-tikal
PN,a-du,1,1,lexicon,Addu
PN,kur-bi-a-a,1,1,lexicon,Kurbiā
PN,i-lá-áš-ra-ni-ma,1,1,lexicon; onomasticon,Ilī-ašranni
PN,i-ku-pí-ištar-ma,1,1,lexicon; onomasticon,Ikūn-pī-Ištar
GN,kà-ni-iš,118,102,lexicon,Kaneš
GN,wa-ah-šu-ša-na,53,48,lexicon,Waḫšušana
GN,dur4-hu-mì-it,34,30,lexicon,Durḫumit
GN,pu-ru-uš-ha-dim,30,26,lexicon,Purušḫattu
GN,ha-hi-im,28,26,lexicon,"Ḫaḫḫu, Ḫaḫḫa; Ḫaḫḫum"
GN,kà-né-eš,26,21,lexicon,Kaneš
GN,hu-ra-ma,25,21,lexicon,Ḫurama; Ḫurma
GN,bu-ru-uš-ha-dim,20,16,lexicon,Purušḫattu
GN,ku-bu-ur-na-at,17,16,lexicon,Kuburnat
GN,ša-lá-tù-ar,15,13,lexicon,"Salatiwara, Šalladuwar; Šalatuwar"
GN,za-al-pá,13,13,lexicon,Zalpa
GN,ha-na-ak-na-ak,11,9,lexicon,Ḫanaknak
GN,wa-áš-ha-ni-a,11,7,lexicon,Wašḫaniya
GN,ša-lá-tù-wa-ar,11,8,lexicon,"Salatiwara, Šalladuwar; Šalatuwar"
GN,kà-ni-iš-ma,10,10,lexicon,Kaneš
GN,kà-ni-iš-ki,10,10,lexicon,Kaneš
GN,tí-me-el-ki-a,10,10,lexicon,Timelkiya
GN,du-ur-hu-mì-it,9,8,lexicon,Durḫumit
GN,bu-ru-uš-ha-tim,9,8,lexicon,Purušḫattu
GN,kà-ni-ìš,9,9,lexicon,Kaneš
GN,ha-tim,9,8,lexicon,Ḫattu
GN,ku-ša-ra,8,7,lexicon,"Kušara, Kussara; Kuššara"
GN,tí-mì-il5-ki-a,7,6,lexicon,Timelkiya
GN,kà-ni-iš{ki},7,7,lexicon,Kaneš
GN,ú-lá-ma,6,6,lexicon,Ulama
GN,ta-wi-ni-a,6,5,lexicon,Tawiniya
GN,ma-a-ma,6,5,lexicon,Mamaya; Mamma
GN,té-ga-ra-ma,6,6,lexicon,Tegarama
GN,tù-ùh-pí-a,5,4,lexicon,Tuḫpiya
GN,ma-ma-a,5,4,lexicon,Mamaya; Mamma
GN,tù-ùh-pì-a,5,4,lexicon,Tuḫpiya
GN,ša-lá-tù-a-ar,5,2,lexicon,"Salatiwara, Šalladuwar; Šalatuwar"
GN,lu-hu-za-tí-a,4,4,lexicon,Luḫuzattiya
GN,ku-bur-na-at,4,3,lexicon,Kuburnat
GN,lu-hu-sà-dí-a,4,4,lexicon,Luḫuzattiya
GN,tù-um-li-a,4,4,lexicon,Tumeliya; Tumliya
GN,tí-iš-mur-na,3,3,lexicon,Tišmurna
GN,ta-al-ha-at,3,2,lexicon,Talḫat
GN,kà-ni-eš,3,3,lexicon,Kaneš
GN,na-ah-ri-a,3,3,lexicon,Neḫriya; Niḫriya
GN,ma-ma,3,3,lexicon,Mamaya; Mamma
GN,tal-ha-at,3,3,lexicon,Talḫat
GN,tù-ur-hu-mì-it,3,2,lexicon,Durḫumit
GN,tur4-hu-mì-it,3,2,lexicon,Durḫumit
GN,ší-na-hu-tim,2,2,lexicon,"Šanaḫwitta, Sanaḫwitta; Šinaḫuttum"
GN,ša-lá-tí-wa-ar,2,2,lexicon,"Salatiwara, Šalladuwar; Šalatuwar"
GN,ú-ša,2,2,lexicon,Ušša
GN,ma-ma-i-im,2,2,lexicon,Mammā'u
GN,dur4-hu-mi-it,2,2,lexicon,Durḫumit
GN,ur-šu,2,2,lexicon,"Ursa'um, Ursu, Urussa, Warsuwa; Uršu"
GN,ba-at-na,2,2,lexicon,Badna
GN,ša-la-tù-ar,2,2,lexicon,"Salatiwara, Šalladuwar; Šalatuwar"
GN,tù-ku-ub-tù,2,2,lexicon,Tukuptu
GN,ú-ni-ip-sí-im,2,2,lexicon,Unapse; Unapše; Unipsum
GN,né-na-ša-a,2,1,lexicon,Ninašša
GN,pu-ru-uš-ha-tim,2,1,lexicon,Purušḫattu
GN,bu-ru-dim,2,1,lexicon,Buruddu
GN,kà-ra-ah-na,2,1,lexicon,Karaḫna
GN,za-al-pá-a,1,1,lexicon,Zalpa
GN,na-hu-ur,1,1,lexicon,Naḫur
GN,e-lu-hu-ut,1,1,lexicon,Eluḫḫut
GN,bu-ru-uš-ha-tum,1,1,lexicon,Purušḫattu
GN,na-wa-ar,1,1,lexicon,Nawar
GN,a-šùr{ki},1,1,lexicon,Assur
GN,ù-la-ma,1,1,lexicon,Ulama
GN,ú-ùh-šu-ša-na,1,1,lexicon,Waḫšušana
GN,ùh-šu-ša-na,1,1,lexicon,Waḫšušana
GN,dur4-hu-mì-iš,1,1,lexicon,Durḫumit
GN,tí-ša-mu-ur-na,1,1,lexicon,Tišmurna
GN,bu-ur-uš-ha-dim,1,1,lexicon,Purušḫattu
GN,ša-la-ah-šu-wa,1,1,lexicon,"Salaḫsuwa, Sallaḫsuwa; Šalaḫšuwa"
GN,ni-na-ša,1,1,lexicon,Ninašša
GN,ú-na-ap-sé,1,1,lexicon,Unapse; Unapše; Unipsum
GN,ú-na-áp-šé,1,1,lexicon,Unapse; Unapše; Unipsum
GN,ša-da-ha-ar,1,1,lexicon,Šadaḫar
GN,ha-ra-be-et,1,1,lexicon,Ḫarabet
GN,wa-ṣí,1,1,lexicon,Azzi
GN,wa-zi-da,1,1,lexicon,Wazida
GN,ha-ni-ga,1,1,lexicon,Ḫannikwa
GN,ta-pá-kà-áš,1,1,lexicon,Tapakaš
GN,ku-ša-ra-a,1,1,lexicon,"Kušara, Kussara; Kuššara"
GN,ur-šu-ú,1,1,lexicon,"Ursa'um, Ursu, Urussa, Warsuwa; Uršu"
GN,na-ší-lá-an,1,1,lexicon,Našilan
GN,ta-pá-ša-ta-i-am,1,1,lexicon,Tapašatta
GN,ma-ri,1,1,lexicon,Mari
GN,lá-hu-ta,1,1,lexicon,Laḫuta
GN,ha-qá,1,1,lexicon,Ḫaqa
GN,ša-lá-ah-šu-wa,1,1,lexicon,"Salaḫsuwa, Sallaḫsuwa; Šalaḫšuwa"
GN,ni-na-ša-a,1,1,lexicon,Ninašša
GN,ha-tù-uš,1,1,lexicon,Ḫattuša
GN,ka-ni-iš,1,1,lexicon,Kaneš
GN,uš-bu-ga-tim,1,1,lexicon,Ušbugattu
GN,ša-lá-du-a-ar,1,1,lexicon,"Salatiwara, Šalladuwar; Šalatuwar"
GN,bu-ru-lim,1,1,lexicon,Burallu
GN,bu-ur-uš-ha-tum,1,1,lexicon,Purušḫattu
GN,ha-hu-um,1,1,lexicon,"Ḫaḫḫu, Ḫaḫḫa; Ḫaḫḫum"
GN,bu-ru-uš-ha-dum,1,1,lexicon,Purušḫattu
GN,tí-iš-mu-ur-na,1,1,lexicon,Tišmurna
GN,ha-ra-bi4-iš,1,1,lexicon,Ḫarabiš
GN,dur4-hu-mì-it-ma,1,1,lexicon,Durḫumit
GN,qá-ṭá-ra,1,1,lexicon,Qaṭṭara
GN,ha-tí-kà-it-ra,1,1,lexicon,Ḫatikaitra
GN,tù-ma-li-a,1,1,lexicon,Tumeliya; Tumliya
GN,ku-na-na-mì-it,1,1,lexicon,Kunanamit
